"","onset","onset_low","onset_high","year","offset","offset_low","offset_high","duration","scientificName","Order","id_cells","lon","lat","OS","prec","temp","bio4","bio15","pop","numObs","prec_seas","temp_seas","higher_taxon","flights","development","immature.habitat","diapause.stage","larval.diet","seas","elevation","lon_cor","lat_cor","elev_cor","hopkins_cor","hopkins_onset","mean_onset","sd_onset","seas2"
"2145",147.2,130,157.6,2019,249.2,237.4,258,102,"Libellula luctuosa","Odonata",1880,-103076.689317103,-850719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,1.64136337070288,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",186.398375462031,225000,1525000,-8863,25.8300000000001,173.03,159.147540983607,17.3604469375131,"Summer"
"2146",149.35,148,151,2019,223.65,195.75,225,74.3,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-850719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,-0.694564848186884,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",184.265486560162,250000,1525000,-8870,25.7000000000002,175.05,159.147540983607,17.3604469375131,"Summer"
"2147",151,150,152.5,2018,220.5,195.5,221,69.5,"Libellula luctuosa","Odonata",1880,-53076.6893171035,-850719.243106784,"Odonata:Libellula luctuosa",0.696473100709443,0.935299681944996,894.384936523438,0.957233635187149,1.01663505805685,-0.593002751713416,0.828781799301058,0.128377326395454,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",138.889179040508,275000,1525000,-9019,26.9900000000001,177.99,159.147540983607,17.3604469375131,"Summer"
"2148",143.5,124,163,2019,243,222.5,250,99.5,"Libellula luctuosa","Odonata",1880,-53076.6893171035,-850719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,-0.593002751713416,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",138.889179040508,275000,1525000,-9019,26.9900000000001,170.49,159.147540983607,17.3604469375131,"Summer"
"2149",149.2,135,156,2016,220.3,202.6,224,71.1,"Libellula luctuosa","Odonata",1880,-103076.689317103,-825719.243106784,"Odonata:Libellula luctuosa",-0.276864805914028,1.06840693734835,754.687012939453,0.594943096637726,1.01663505805685,0.6257424059682,-0.197624939012648,-0.521557065780641,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",183.402957808132,225000,1550000,-8873,24.9300000000001,174.13,159.147540983607,17.3604469375131,"Summer"
"2150",140.5,134,151.55,2017,201.7,179.1,216,61.2,"Libellula luctuosa","Odonata",1880,-103076.689317103,-825719.243106784,"Odonata:Libellula luctuosa",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.288316462293012,0.0205580918318074,-0.913590490778825,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",183.402957808132,225000,1550000,-8873,24.9300000000001,165.43,159.147540983607,17.3604469375131,"Summer"
"2151",145.5,140,149.5,2018,243.5,234.5,245,98,"Libellula luctuosa","Odonata",1880,-103076.689317103,-825719.243106784,"Odonata:Libellula luctuosa",0.696473100709443,0.935299681944996,894.384936523438,0.957233635187149,1.01663505805685,0.930428695388604,0.828781799301058,0.128377326395454,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",183.402957808132,225000,1550000,-8873,24.9300000000001,170.43,159.147540983607,17.3604469375131,"Summer"
"2152",142.9,136,145.9,2019,238.7,222.55,246,95.8,"Libellula luctuosa","Odonata",1880,-103076.689317103,-825719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,1.33667708128248,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",183.402957808132,225000,1550000,-8873,24.9300000000001,167.83,159.147540983607,17.3604469375131,"Summer"
"2153",150,147,152,2017,247,212,252,97,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-825719.243106784,"Odonata:Libellula luctuosa",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,0.422618213021264,0.0205580918318074,-0.913590490778825,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",167.838905210227,250000,1550000,-8924,25.2400000000001,175.24,159.147540983607,17.3604469375131,"Summer"
"2154",151,145,156.8,2018,226.4,216.4,237,75.4,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-825719.243106784,"Odonata:Libellula luctuosa",0.696473100709443,0.935299681944996,894.384936523438,0.957233635187149,1.01663505805685,1.64136337070288,0.828781799301058,0.128377326395454,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",167.838905210227,250000,1550000,-8924,25.2400000000001,176.24,159.147540983607,17.3604469375131,"Summer"
"2155",153.8,145,163,2019,245.4,232.8,250,91.6,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-825719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,3.06323272133143,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",167.838905210227,250000,1550000,-8924,25.2400000000001,179.04,159.147540983607,17.3604469375131,"Summer"
"2156",152.4,148,156,2019,230.65,197.9,251,78.25,"Libellula luctuosa","Odonata",1880,-53076.6893171035,-825719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,-0.491440655239948,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",160.953845870576,275000,1550000,-8946,25.2600000000001,177.66,159.147540983607,17.3604469375131,"Summer"
"2157",156.75,150,180.75,2016,249.25,219,265,92.5,"Libellula luctuosa","Odonata",1880,-103076.689317103,-800719.243106784,"Odonata:Libellula luctuosa",-0.276864805914028,1.06840693734835,754.687012939453,0.594943096637726,1.01663505805685,-0.0851922693460759,-0.197624939012648,-0.521557065780641,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",189.840301464846,225000,1575000,-8851,23.7100000000002,180.46,159.147540983607,17.3604469375131,"Summer"
"2158",160.2,158,172.85,2019,250.8,214,253,90.6,"Libellula luctuosa","Odonata",1880,-103076.689317103,-800719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,-0.491440655239948,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",189.840301464846,225000,1575000,-8851,23.7100000000002,183.91,159.147540983607,17.3604469375131,"Summer"
"2159",133.4,128,135.8,2015,234.2,212.6,263,100.8,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-800719.243106784,"Odonata:Libellula luctuosa",1.48856372390818,0.928399403975998,855.444786376953,0.867385092377663,1.01663505805685,0.219494020074328,0.574231542105359,-0.0527888797112988,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",177.529301628634,250000,1575000,-8892,23.9200000000001,157.32,159.147540983607,17.3604469375131,"Summer"
"2160",158.6,158,162.6,2017,214.8,209.8,216,56.2,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-800719.243106784,"Odonata:Libellula luctuosa",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.38987855876648,0.0205580918318074,-0.913590490778825,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",177.529301628634,250000,1575000,-8892,23.9200000000001,182.52,159.147540983607,17.3604469375131,"Summer"
"2161",145.75,141,148.85,2018,240,219.1,278,94.25,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-800719.243106784,"Odonata:Libellula luctuosa",0.696473100709443,0.935299681944996,894.384936523438,0.957233635187149,1.01663505805685,0.321056116547796,0.828781799301058,0.128377326395454,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",177.529301628634,250000,1575000,-8892,23.9200000000001,169.67,159.147540983607,17.3604469375131,"Summer"
"2162",146.95,134,149.9,2019,237.1,223.8,245,90.1499999999999,"Libellula luctuosa","Odonata",1880,-78076.6893171035,-800719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,2.35229804601716,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",177.529301628634,250000,1575000,-8892,23.9200000000001,170.87,159.147540983607,17.3604469375131,"Summer"
"2163",143.1,131,153,2017,194.05,186.7,199,50.95,"Libellula luctuosa","Odonata",1880,-53076.6893171035,-800719.243106784,"Odonata:Libellula luctuosa",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.491440655239948,0.0205580918318074,-0.913590490778825,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",185.07714664959,275000,1575000,-8867,23.4700000000001,166.57,159.147540983607,17.3604469375131,"Summer"
"2164",154,153,158,2019,238,228,278,84,"Libellula luctuosa","Odonata",1880,-53076.6893171035,-800719.243106784,"Odonata:Libellula luctuosa",-0.277665327668248,0.906957876409189,840.373950805664,0.849714089632034,1.01663505805685,0.422618213021264,0.524167755279749,-0.12290484210585,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",185.07714664959,275000,1575000,-8867,23.4700000000001,177.47,159.147540983607,17.3604469375131,"Summer"
"2165",172.8,171,175,2018,245.75,208.5,257,72.95,"Libellula luctuosa","Odonata",2145,-928076.689317103,-525719.243106784,"Odonata:Libellula luctuosa",-2.28912504860787,0.184989266001736,908.111986694336,1.00119615852833,-0.745609468113455,-0.694564848186884,0.953332195707576,0.192241425304768,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",1645.1902867454,-6e+05,1850000,-4078,-28.4199999999999,144.38,159.147540983607,17.3604469375131,"Summer"
"2166",139.4,137,141,2018,206.6,182,218,67.2,"Libellula luctuosa","Odonata",2258,1321923.3106829,-450719.243106784,"Odonata:Libellula luctuosa",1.3973434734641,0.455441294811727,854.365062255859,0.421184302866459,0.0394306634182114,-0.38987855876648,-0.689901655600874,-0.0578122173698515,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",201.910466949736,1650000,1925000,-8812,-2.07999999999987,137.32,159.147540983607,17.3604469375131,"Summer"
"2167",158.8,154,162,2017,226.4,206.4,233,67.6,"Libellula luctuosa","Odonata",2625,1596923.3106829,-75719.2431067843,"Odonata:Libellula luctuosa",-0.231348581848379,0.0532470307995979,803.644104003906,0.66034465862645,-0.977903908439376,-0.38987855876648,-0.0123355185650585,-0.293787773243119,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",20.1848950217374,1925000,2300000,-9408,-13.3199999999999,145.48,159.147540983607,17.3604469375131,"Summer"
"2168",152.1,150,159,2018,250.3,232.7,261,98.2,"Libellula luctuosa","Odonata",2625,1596923.3106829,-75719.2431067843,"Odonata:Libellula luctuosa",1.51655232326929,-0.00920186776597199,897.298194885254,0.450456618020932,-0.977903908439376,2.65698433543756,-0.606970145324917,0.141931048269498,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",20.1848950217374,1925000,2300000,-9408,-13.3199999999999,138.78,159.147540983607,17.3604469375131,"Summer"
"2169",149.15,142,151.15,2019,234.8,209.85,239,85.65,"Libellula luctuosa","Odonata",2625,1596923.3106829,-75719.2431067843,"Odonata:Libellula luctuosa",-0.198792596253946,0.103895321413259,919.630360073513,0.406055830419064,-0.977903908439376,0.727304502441668,-0.732762189918364,0.245829816663728,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",20.1848950217374,1925000,2300000,-9408,-13.3199999999999,135.83,159.147540983607,17.3604469375131,"Summer"
"2170",151.5,151,154.5,2019,215,192,233,63.5,"Libellula luctuosa","Odonata",2620,1096923.3106829,-50719.2431067843,"Odonata:Libellula luctuosa",0.440144773781356,-0.215661367265583,973.127909545898,0.42930262863636,-1.71235987159441,-0.593002751713416,-0.666901595186889,0.494723260511816,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",237.585460952792,1425000,2325000,-8695,-17.4499999999999,134.05,159.147540983607,17.3604469375131,"Summer"
"2171",154.8,154,155.8,2019,198.4,186.6,204,43.6,"Libellula luctuosa","Odonata",2616,696923.310682897,-25719.2431067843,"Odonata:Libellula luctuosa",0.722876486831133,-0.429702029152371,1044.27303833008,0.381944820582867,-1.80278763628117,0.0163698271273921,-0.801071185959244,0.825720778916866,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",173.444426442474,1025000,2350000,-8905,-13.1499999999998,141.65,159.147540983607,17.3604469375131,"Summer"
"2172",164.9,155,173,2019,230.6,216.45,235,65.7,"Libellula luctuosa","Odonata",2619,971923.310682897,-719.243106784299,"Odonata:Libellula luctuosa",0.854423406472016,-0.303910917656447,994.812104492187,0.421203105151653,-1.39987770088124,-0.491440655239948,-0.68984838677333,0.595607394654094,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",283.319188597866,1300000,2375000,-8545,-19.9499999999998,144.95,159.147540983607,17.3604469375131,"Summer"
"2173",155.9,151,159.4,2019,247.4,213.4,260,91.5,"Libellula luctuosa","Odonata",2624,1521923.3106829,-719.243106784299,"Odonata:Libellula luctuosa",-0.129895056724633,0.0477239895301908,937.234724564986,0.418908781174457,0.0264470560929116,-0.186754365819544,-0.69634844498489,0.327732837423613,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",82.5526538750193,1850000,2375000,-9203,-17.7699999999999,138.13,159.147540983607,17.3604469375131,"Summer"
"2174",138.5,137,144,2018,255.5,205,266,117,"Libellula luctuosa","Odonata",2709,946923.310682897,24280.7568932157,"Odonata:Libellula luctuosa",0.335110350251492,-0.685603647625376,1091.00372924805,0.374301623404026,-1.00380312695167,-0.593002751713416,-0.822725157708088,1.04313190728973,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",270.898337503922,1275000,2400000,-8586,-20.3399999999998,118.16,159.147540983607,17.3604469375131,"Summer"
"2175",159.1,142,180,2019,269.85,247.1,273,110.75,"Libellula luctuosa","Odonata",2709,946923.310682897,24280.7568932157,"Odonata:Libellula luctuosa",0.0484251402049655,-0.614338433202287,1055.89966674805,0.432372429668903,-1.00380312695167,-0.694564848186884,-0.658204529904145,0.879812818941697,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",270.898337503922,1275000,2400000,-8586,-20.3399999999998,138.76,159.147540983607,17.3604469375131,"Summer"
"2176",169.85,164,177,2018,252.05,229.35,257,82.2,"Libellula luctuosa","Odonata",2710,971923.310682897,24280.7568932157,"Odonata:Libellula luctuosa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,-0.694564848186884,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",283.70494261146,1300000,2400000,-8544,-20.9599999999999,148.89,159.147540983607,17.3604469375131,"Summer"
"2177",178.2,171,180,2019,267.2,230.4,268,89,"Libellula luctuosa","Odonata",2710,971923.310682897,24280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,0.0163698271273921,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",283.70494261146,1300000,2400000,-8544,-20.9599999999999,157.24,159.147540983607,17.3604469375131,"Summer"
"2178",178.15,171,184,2015,223.15,207.75,227,45,"Libellula luctuosa","Odonata",2679,-2078076.6893171,49280.7568932157,"Odonata:Libellula luctuosa",-2.6745105101329,0.941819818068344,725.074564819336,1.38874672174454,0.105415737087308,-0.491440655239948,2.05130320846182,-0.659326819088562,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",6.54565400005658,-1750000,2425000,-9453,11.5300000000001,189.68,159.147540983607,17.3604469375131,"Summer"
"2179",149.25,147,154.7,2018,229.55,212.35,230,80.3,"Libellula luctuosa","Odonata",2693,-728076.689317103,49280.7568932157,"Odonata:Libellula luctuosa",-2.42810627760383,-0.169705026427252,982.769079589844,0.933953070640564,-0.554879833737377,-0.694564848186884,0.762825541050327,0.539578100380723,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",1601.39891373214,-4e+05,2425000,-4222,-51.5799999999998,97.6700000000002,159.147540983607,17.3604469375131,"Summer"
"2180",177.4,162,184,2019,257.1,225.9,276,79.7,"Libellula luctuosa","Odonata",2693,-728076.689317103,49280.7568932157,"Odonata:Libellula luctuosa",-2.18831851226803,-0.462285299714511,1039.65339599609,0.743106589913368,-0.554879833737377,-0.186754365819544,0.222137631876214,0.804228230170373,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",1601.39891373214,-4e+05,2425000,-4222,-51.5799999999998,125.82,159.147540983607,17.3604469375131,"Summer"
"2181",157.5,154,160.4,2017,271.6,255.5,287,114.1,"Libellula luctuosa","Odonata",2710,971923.310682897,49280.7568932157,"Odonata:Libellula luctuosa",0.333116500016279,-0.461560981922292,905.097097167969,0.473357304334641,-0.116705191841683,-0.186754365819544,-0.542090121577919,0.178214871856252,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",303.594224946184,1300000,2425000,-8478,-22.6199999999998,134.88,159.147540983607,17.3604469375131,"Summer"
"2182",161.95,148,179,2018,273.75,226.65,276,111.8,"Libellula luctuosa","Odonata",2710,971923.310682897,49280.7568932157,"Odonata:Libellula luctuosa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,-0.694564848186884,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",303.594224946184,1300000,2425000,-8478,-22.6199999999998,139.33,159.147540983607,17.3604469375131,"Summer"
"2183",177.4,155,183,2019,267.6,259.8,270,90.2,"Libellula luctuosa","Odonata",2710,971923.310682897,49280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,0.0163698271273921,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",303.594224946184,1300000,2425000,-8478,-22.6199999999998,154.78,159.147540983607,17.3604469375131,"Summer"
"2184",185,179,191,2018,232.5,221,240,47.5,"Libellula luctuosa","Odonata",2710,1021923.3106829,49280.7568932157,"Odonata:Libellula luctuosa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,-0.593002751713416,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",294.038634005851,1350000,2425000,-8510,-22.6999999999999,162.3,159.147540983607,17.3604469375131,"Summer"
"2185",172,158,175,2019,247,220,260,75,"Libellula luctuosa","Odonata",2710,1021923.3106829,49280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,0.422618213021264,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",294.038634005851,1350000,2425000,-8510,-22.6999999999999,149.3,159.147540983607,17.3604469375131,"Summer"
"2186",158.8,156,166.3,2015,283.3,253,284,124.5,"Libellula luctuosa","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Libellula luctuosa",-3.96798634006742e-05,-0.609635069755595,1059.86702819824,0.516346178948879,-0.116705191841683,-0.186754365819544,-0.420298173178589,0.89827067848978,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,134.38,159.147540983607,17.3604469375131,"Summer"
"2187",153.6,152,156.4,2016,256.2,233.4,257,102.6,"Libellula luctuosa","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Libellula luctuosa",-0.476521408445724,-0.397252935053615,1018.91911071777,0.40915374070406,-0.116705191841683,0.0163698271273921,-0.723985488202823,0.707763481419336,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,129.18,159.147540983607,17.3604469375131,"Summer"
"2188",152.45,145,172.9,2017,275.55,264.85,286,123.1,"Libellula luctuosa","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Libellula luctuosa",0.333116500016279,-0.461560981922292,905.097097167969,0.473357304334641,-0.116705191841683,1.33667708128248,-0.542090121577919,0.178214871856252,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,128.03,159.147540983607,17.3604469375131,"Summer"
"2189",149.5,145,183.3,2018,279.4,260.6,281,129.9,"Libellula luctuosa","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Libellula luctuosa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,0.6257424059682,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,125.08,159.147540983607,17.3604469375131,"Summer"
"2190",183.8,174,188,2019,248.7,235,255,64.9,"Libellula luctuosa","Odonata",2710,971923.310682897,74280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.186754365819544,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",328.031932439822,1300000,2450000,-8398,-24.4199999999998,159.38,159.147540983607,17.3604469375131,"Summer"
"2191",162.2,153,169.4,2018,246.6,223.4,264,84.4,"Libellula luctuosa","Odonata",2710,1021923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,1.64136337070288,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",291.632134061442,1350000,2450000,-8518,-23.6199999999999,138.58,159.147540983607,17.3604469375131,"Summer"
"2192",187.2,154,196,2019,276,261.8,283,88.8,"Libellula luctuosa","Odonata",2710,1021923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,2.8601085283845,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",291.632134061442,1350000,2450000,-8518,-23.6199999999999,163.58,159.147540983607,17.3604469375131,"Summer"
"2193",151.4,149,156.8,2018,232.8,194,249,81.4,"Libellula luctuosa","Odonata",2710,1046923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.611063995880816,-0.644115202965579,1070.60752197266,0.39829292267561,-0.116705191841683,-0.38987855876648,-0.754755314134888,0.9482400417692,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",250.921448534273,1375000,2450000,-8651,-22.4899999999999,128.91,159.147540983607,17.3604469375131,"Summer"
"2194",167.5,159,179.4,2019,217.9,207.65,223,50.4,"Libellula luctuosa","Odonata",2710,1046923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,0.11793192360086,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",250.921448534273,1375000,2450000,-8651,-22.4899999999999,145.01,159.147540983607,17.3604469375131,"Summer"
"2195",180.5,179,187.5,2019,244.5,226.5,260,64,"Libellula luctuosa","Odonata",2711,1071923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.357264149052174,-0.449657403955137,1002.59654907227,0.35658252671361,-1.20474325535835,-0.593002751713416,-0.872925199676322,0.631823954834697,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",295.470374769682,1400000,2450000,-8505,-24.1499999999999,156.35,159.147540983607,17.3604469375131,"Summer"
"2196",160,148,172,2019,253,220,256,93,"Libellula luctuosa","Odonata",2711,1096923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.357264149052174,-0.449657403955137,1002.59654907227,0.35658252671361,-1.20474325535835,-0.593002751713416,-0.872925199676322,0.631823954834697,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",293.485309141255,1425000,2450000,-8511,-24.2899999999999,135.71,159.147540983607,17.3604469375131,"Summer"
"2197",168.75,165,180,2018,256,240,262,87.25,"Libellula luctuosa","Odonata",2717,1696923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",1.1307395582073,-0.202770329040451,894.209529876709,0.415884389542043,-0.607824771723747,-0.0851922693460759,-0.704916860718954,0.127561259775416,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",0.58366632171329,2025000,2450000,-9472,-19.4799999999999,149.27,159.147540983607,17.3604469375131,"Summer"
"2198",162.45,152,171,2017,243.85,231,251,81.4,"Libellula luctuosa","Odonata",2717,1721923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",0.10600943157949,-0.123702175539532,814.043352127075,0.611294832080603,-0.607824771723747,-0.491440655239948,-0.151298773529852,-0.2454060304468,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",1.4013145707851,2050000,2450000,-9470,-19.6999999999999,142.75,159.147540983607,17.3604469375131,"Summer"
"2199",154.15,151,158,2018,240.45,216.85,249,86.3,"Libellula luctuosa","Odonata",2717,1721923.3106829,74280.7568932157,"Odonata:Libellula luctuosa",1.1307395582073,-0.202770329040451,894.209529876709,0.415884389542043,-0.607824771723747,-0.694564848186884,-0.704916860718954,0.127561259775416,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",1.4013145707851,2050000,2450000,-9470,-19.6999999999999,134.45,159.147540983607,17.3604469375131,"Summer"
"2200",160.05,154,167.75,2019,239.15,216,243,79.1,"Libellula luctuosa","Odonata",2710,1046923.3106829,99280.7568932157,"Odonata:Libellula luctuosa",0.0928327039930337,-0.530336921249422,1048.46211914062,0.451305909752846,-0.116705191841683,-0.491440655239948,-0.604564013605549,0.845210171604497,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",298.45526577306,1375000,2475000,-8495,-25.0499999999999,135,159.147540983607,17.3604469375131,"Summer"
"2201",198.3,192,206,2017,278.85,257.4,282,80.55,"Libellula luctuosa","Odonata",2800,896923.310682897,149280.756893216,"Odonata:Libellula luctuosa",0.108023002554607,-0.630474555402852,958.673839111328,0.578501069247723,-1.41795200583315,-0.694564848186884,-0.24420691096314,0.427476752894865,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",246.73427350416,1225000,2525000,-8665,-24.1499999999998,174.15,159.147540983607,17.3604469375131,"Summer"
"2202",174.25,169,179,2018,240.5,226,257,66.25,"Libellula luctuosa","Odonata",2800,896923.310682897,149280.756893216,"Odonata:Libellula luctuosa",-0.182666888589141,-0.838121770934203,1121.52083496094,0.436310919821262,-1.41795200583315,-0.0851922693460759,-0.647046378086686,1.18511051401223,"Odonata","univoltine","hemimetabolous","fresh water","Larvae","carnivorous","Summer",246.73427350416,1225000,2525000,-8665,-24.1499999999998,150.1,159.147540983607,17.3604469375131,"Summer"
